DATEPRD,WELL_BORE_CODE,BLOCK,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
2016-05-27,Well-C1,South Andaman,24.0,270.49749041666666,239.05352625,31.443964166666667,88.78675895833334,5.653304583333333,101.76,16199.04,2877.57,,production
2016-05-28,Well-C1,South Andaman,24.0,270.5673995833333,239.077965,31.48943458333333,88.69135916666667,5.701943125,102.13,16268.23,2897.44,,production
2016-05-29,Well-C1,South Andaman,24.0,270.5965639583333,239.096755,31.49980895833333,88.076543125,5.726359583333333,101.12,16205.62,2901.88,,production
2016-05-30,Well-C1,South Andaman,24.0,270.60828458333333,239.063126875,31.54515770833333,88.828825625,5.7536764583333335,100.78,15984.09,2882.54,,production
2016-05-31,Well-C1,South Andaman,24.0,270.5166952083333,239.04225791666667,31.474437291666668,88.62866875,5.685396875,102.74,16342.69,2875.8,,production
2016-06-01,Well-C1,South Andaman,24.0,270.457390625,239.03729729166668,31.42009333333333,88.53788291666666,5.6396025,102.65,16128.54,2859.57,,production
2016-06-02,Well-C1,South Andaman,24.0,270.4201458333333,239.03528333333333,31.3848625,88.57085916666666,5.599912291666667,101.83,16245.66,2882.58,,production
2016-06-03,Well-C1,South Andaman,24.0,270.3777445833333,238.986226875,31.39151770833333,88.92559854166667,5.60134875,97.14,15591.82,2839.02,,production
2016-06-04,Well-C1,South Andaman,24.0,270.324576875,238.98956354166663,31.33501333333333,88.76260020833334,5.548384166666667,102.59,16857.01,2885.87,,production
2016-06-05,Well-C1,South Andaman,24.0,270.26967958333336,238.96990979166668,31.299769791666662,88.77056770833333,5.50851625,103.15,16827.74,2894.82,,production
2016-06-06,Well-C1,South Andaman,24.0,270.2359533333333,238.976083125,31.25987020833333,88.85746875,5.462211875,103.3,16775.03,2904.85,,production
2016-06-07,Well-C1,South Andaman,24.0,270.51426375,239.0028670833333,31.511396666666663,88.81900708333333,5.71856375,103.68,16887.0,2921.12,,production
2016-06-08,Well-C1,South Andaman,22.41666,273.1591583242017,239.7992609704256,33.35989735377616,86.40151715454041,7.967162172589494,91.57,14945.84,2554.32,,production
2016-06-09,Well-C1,South Andaman,24.0,268.02385375,238.70769229166663,29.316161458333333,88.85594333333333,3.7903466666666663,102.38,16629.16,3106.49,,production
2016-06-10,Well-C1,South Andaman,24.0,267.9220779166667,238.67553,29.246547916666668,89.06075708333333,3.703971666666667,105.78,17387.3,3063.59,,production
2016-06-11,Well-C1,South Andaman,23.98519,266.80485902166293,238.55558166467307,28.249277356989875,89.28727410496226,2.687157085905928,109.05,17640.76,3093.81,,production
2016-06-12,Well-C1,South Andaman,21.68148,274.1126015048788,239.9297683769881,34.18283312789072,82.43115366080636,8.687697534831571,91.46,14732.22,2574.89,,production
2016-06-13,Well-C1,South Andaman,24.0,267.820925,238.66417479166665,29.15675020833333,88.89753979166667,3.6248397916666666,107.23,17395.7,3057.6,,production
2016-06-14,Well-C1,South Andaman,24.0,269.68143395833334,238.86110604166663,30.820327916666667,88.44504625,5.302699375,104.48,16824.06,2968.09,,production
2016-06-15,Well-C1,South Andaman,24.0,269.71297166666665,238.8346825,30.878289166666665,88.624225,5.334084375,103.8,16745.98,2984.87,,production
2016-06-16,Well-C1,South Andaman,24.0,269.70859,238.83355,30.87504,88.72131,5.32183,104.63,16836.0,3004.53,,production
2016-06-17,Well-C1,South Andaman,24.0,269.73424875,238.83943520833333,30.894813541666668,89.22569791666666,5.368747708333333,103.29,16456.74,2979.58,,production
2016-06-18,Well-C1,South Andaman,24.0,269.68260895833333,238.858874375,30.823734583333334,88.8059925,5.308560833333333,103.44,16551.02,2972.75,,production
2016-06-19,Well-C1,South Andaman,24.0,269.6514364583333,238.87272125,30.77871520833333,88.93697708333333,5.267049166666666,103.55,16524.52,2984.83,,production
2016-06-20,Well-C1,South Andaman,24.0,269.603839375,238.8779795833333,30.725859791666668,87.80892604166667,5.204200625,103.75,16525.42,2978.42,,production
2016-06-21,Well-C1,South Andaman,24.0,269.6070060416667,238.877680625,30.729325416666665,89.046011875,5.203657916666667,103.44,16508.09,2992.62,,production
2016-06-22,Well-C1,South Andaman,24.0,269.5841835416667,238.95866458333333,30.62551895833333,88.46815979166666,5.120723125,103.21,16511.03,2993.41,,production
2016-06-23,Well-C1,South Andaman,24.0,269.55476604166665,238.941828125,30.612937916666667,88.75116770833333,5.111549791666667,103.27,16566.18,3022.9,,production
2016-06-24,Well-C1,South Andaman,24.0,269.56835083333334,238.84521895833333,30.723131875,89.44609958333334,5.190156875,103.37,16499.88,2980.02,,production
2016-06-25,Well-C1,South Andaman,24.0,269.51866916666665,238.84552854166665,30.673140625,89.45617041666667,5.148882708333334,102.57,16434.67,2981.04,,production
2016-06-26,Well-C1,South Andaman,24.0,269.4845477083333,238.83925,30.64529770833333,89.32238458333333,5.110392916666667,102.85,16501.91,2983.48,,production
2016-06-27,Well-C1,South Andaman,24.0,269.76166520833334,238.90431375,30.857351458333333,89.05148895833334,5.342120625,101.46,16274.31,2976.42,,production
2016-06-28,Well-C1,South Andaman,24.0,269.87687520833333,238.9077025,30.96917270833333,88.78092458333333,5.451190625,102.26,16444.37,2973.66,,production
2016-06-29,Well-C1,South Andaman,24.0,269.8275966666667,238.94032979166667,30.887266875,88.37994541666667,5.36717125,102.38,16458.56,2980.12,,production
2016-06-30,Well-C1,South Andaman,24.0,269.82660708333333,238.89340875,30.933198333333333,88.835300625,5.398404583333333,101.47,16397.18,2985.45,,production
2016-07-01,Well-C1,South Andaman,24.0,269.8926466666667,238.9119425,30.980704166666666,88.82726354166667,5.323273333333334,102.89,16369.86,2979.13,,production
2016-07-02,Well-C1,South Andaman,24.0,269.79387916666667,238.8679725,30.925906666666663,89.17633416666666,5.389035833333334,101.58,16365.91,2992.0,,production
2016-07-03,Well-C1,South Andaman,24.0,269.78869875,238.82612041666667,30.962578333333333,89.14163270833333,5.436901458333334,102.43,16269.74,2976.87,,production
2016-07-04,Well-C1,South Andaman,24.0,269.77985020833336,238.81865270833333,30.9611975,89.476961875,5.443450208333333,100.67,16263.02,2990.1,,production
2016-07-05,Well-C1,South Andaman,24.0,269.7662708333333,238.796704375,30.969566458333333,89.52474541666666,5.43335125,101.88,16284.48,2974.3,,production
2016-07-06,Well-C1,South Andaman,24.0,269.59938854166666,238.79399854166667,30.80539,89.42880166666667,5.282118125,98.3,16217.43,2994.84,,production
2016-07-07,Well-C1,South Andaman,24.0,266.1987652083333,238.43649270833333,27.7622725,89.44170833333334,2.187301875,106.19,17427.78,3172.96,,production
2016-07-08,Well-C1,South Andaman,24.0,266.0380191666667,238.4749608333333,27.56305833333333,89.3095125,1.998215,106.3,17541.2,3187.95,,production
2016-07-09,Well-C1,South Andaman,22.66666,268.8127640685747,239.0811665822225,29.7315974863522,87.86405648852103,4.1143401555059285,102.09,16681.29,2326.24,,production
2016-07-10,Well-C1,South Andaman,24.0,265.92262958333333,238.398366875,27.52426270833333,89.153704375,1.9594822916666668,113.38,18753.12,3185.47,,production
2016-07-11,Well-C1,South Andaman,23.66667,267.7685209641069,238.63866906525084,29.12985189885607,89.07477433753037,3.4077682623410896,108.84,17979.28,3056.29,,production
2016-07-12,Well-C1,South Andaman,24.0,266.002483125,238.27390375,27.728579375,89.50352375,1.9382102083333328,113.84,18543.76,3148.91,,production
2016-07-13,Well-C1,South Andaman,14.89167,266.38889756236205,238.25723011711244,28.131667445249597,89.35479354491471,2.53668264023444,68.47,10591.65,1907.46,,production
2016-07-14,Well-C1,South Andaman,0.0,298.77946,235.57592,63.20354,22.68846,17.12527,0.0,0.0,0.0,,production
2016-07-15,Well-C1,South Andaman,0.0,297.70191,235.98928,61.71263,16.08436,6.8448,0.0,0.0,0.0,,production
2016-07-16,Well-C1,South Andaman,0.0,296.6106,236.07912,60.53148,15.75318,10.13282,0.0,0.0,0.0,,production
2016-07-17,Well-C1,South Andaman,0.0,297.69869,236.55107,61.14762,15.66534,12.91573,0.0,0.0,0.0,,production
2016-07-18,Well-C1,South Andaman,0.0,296.69888,236.51314,60.18574,16.20824,13.67139,0.0,0.0,0.0,,production
2016-07-19,Well-C1,South Andaman,0.0,297.36854,239.20565,58.16289,17.85106,17.56225,0.0,0.0,0.0,,production
2016-07-20,Well-C1,South Andaman,0.0,298.65977,289.59368,9.06609,22.67846,2.90346,0.0,0.0,0.0,,production
2016-07-21,Well-C1,South Andaman,0.0,299.72845,299.70222,0.02623,6.88365,0.02305,0.0,0.0,0.0,,production
2016-07-22,Well-C1,South Andaman,0.0,298.78489,298.78489,0.0,0.0,0.03974,0.0,0.0,0.0,,production
2016-07-23,Well-C1,South Andaman,0.0,296.91789,296.91789,0.0,0.0,0.07314,0.0,0.0,0.0,,production
2016-07-24,Well-C1,South Andaman,0.0,297.19216,297.19216,0.0,0.0,0.10148,0.0,0.0,0.0,,production
2016-07-25,Well-C1,South Andaman,0.0,298.45777,298.45777,0.0,0.0,0.12389,0.0,0.0,0.0,,production
2016-07-26,Well-C1,South Andaman,0.0,299.43045,299.38316,0.04729,0.0,0.11186,0.0,0.0,0.0,,production
2016-07-27,Well-C1,South Andaman,0.0,298.61409,298.54357,0.07052,0.0,0.12647,0.0,0.0,0.0,,production
2016-07-28,Well-C1,South Andaman,0.0,298.92542,298.85257,0.07285,0.0,0.15363,0.0,0.0,0.0,,production
2016-07-29,Well-C1,South Andaman,0.0,299.54902,298.95014,0.59888,0.0,0.33719,0.0,0.0,0.0,,production
2016-07-30,Well-C1,South Andaman,0.0,302.87841,286.59795,16.28046,0.0,15.99704,0.0,0.0,0.0,,production
2016-07-31,Well-C1,South Andaman,0.0,334.65614,262.52025,72.13589,0.0,71.81582,0.0,0.0,0.0,,production
2016-08-01,Well-C1,South Andaman,0.0,140.07483,132.86026,7.21457,0.0,6.85612,0.0,0.0,0.0,,production
2016-08-02,Well-C1,South Andaman,0.0,0.0,10.88271,10.88271,0.0,10.48263,0.0,0.0,0.0,,production
2016-08-03,Well-C1,South Andaman,0.0,0.0,10.88253,10.88253,0.0,10.42743,0.0,0.0,0.0,,production
2016-08-04,Well-C1,South Andaman,0.0,0.0,10.88144,10.88144,0.0,10.37836,0.0,0.0,0.0,,production
2016-08-05,Well-C1,South Andaman,0.0,0.0,10.88275,10.88275,0.0,10.6363,0.0,0.0,0.0,,production
2016-08-06,Well-C1,South Andaman,0.0,0.0,10.88265,10.88265,0.0,10.79472,0.0,0.0,0.0,,production
2016-08-07,Well-C1,South Andaman,0.0,0.0,10.88285,10.88285,0.0,10.71638,0.0,0.0,0.0,,production
2016-08-08,Well-C1,South Andaman,0.0,0.0,10.88248,10.88248,0.0,10.67437,0.0,0.0,0.0,,production
2016-08-09,Well-C1,South Andaman,0.0,0.0,10.88194,10.88194,0.0,10.64935,0.0,0.0,0.0,,production
2016-08-10,Well-C1,South Andaman,0.0,0.0,10.88113,10.88113,0.0,10.59783,0.0,0.0,0.0,,production
2016-08-11,Well-C1,South Andaman,0.0,0.0,10.87803,10.87803,0.0,10.52729,0.0,0.0,0.0,,production
2016-08-12,Well-C1,South Andaman,0.0,0.0,10.87769,10.87769,0.0,10.45642,0.0,0.0,0.0,,production
2016-08-13,Well-C1,South Andaman,0.0,0.0,10.87453,10.87453,0.0,10.39904,0.0,0.0,0.0,,production
2016-08-14,Well-C1,South Andaman,0.0,0.0,10.87019,10.87019,0.0,10.34975,0.0,0.0,0.0,,production
2016-08-15,Well-C1,South Andaman,0.0,0.0,10.87984,10.87984,0.0,10.30588,0.0,0.0,0.0,,production
2016-08-16,Well-C1,South Andaman,0.0,0.0,10.87528,10.87528,0.0,10.24014,0.0,0.0,0.0,,production
2016-08-17,Well-C1,South Andaman,0.0,0.0,10.88278,10.88278,0.0,10.17953,0.0,0.0,0.0,,production
2016-08-18,Well-C1,South Andaman,0.0,0.0,10.87603,10.87603,0.0,10.11671,0.0,0.0,0.0,,production
2016-08-19,Well-C1,South Andaman,0.0,0.0,10.87959,10.87959,0.0,10.06401,0.0,0.0,0.0,,production
2016-08-20,Well-C1,South Andaman,0.0,0.0,10.88243,10.88243,0.0,10.0208,0.0,0.0,0.0,,production
2016-08-21,Well-C1,South Andaman,0.0,0.0,10.87982,10.87982,0.0,9.97974,0.0,0.0,0.0,,production
2016-08-22,Well-C1,South Andaman,0.0,0.0,10.87816,10.87816,0.0,9.93833,0.0,0.0,0.0,,production
2016-08-23,Well-C1,South Andaman,0.0,0.0,10.88049,10.88049,0.0,9.91165,0.0,0.0,0.0,,production
2016-08-24,Well-C1,South Andaman,0.0,0.0,10.88138,10.88138,0.0,9.8649,0.0,0.0,0.0,,production
2016-08-25,Well-C1,South Andaman,0.0,0.0,10.87842,10.87842,0.0,9.82757,0.0,0.0,0.0,,production
2016-08-26,Well-C1,South Andaman,0.0,0.0,10.87396,10.87396,0.0,9.69519,0.0,0.0,0.0,,production
2016-08-27,Well-C1,South Andaman,0.0,0.0,10.87401,10.87401,0.0,9.44269,0.0,0.0,0.0,,production
2016-08-28,Well-C1,South Andaman,0.0,0.0,10.87383,10.87383,0.0,9.39423,0.0,0.0,0.0,,production
2016-08-29,Well-C1,South Andaman,0.0,0.0,10.88187,10.88187,0.0,9.35331,0.0,0.0,0.0,,production
2016-08-30,Well-C1,South Andaman,0.0,0.0,10.88124,10.88124,0.0,9.31724,0.0,0.0,0.0,,production
2016-08-31,Well-C1,South Andaman,0.0,0.0,10.87961,10.87961,0.0,9.28087,0.0,0.0,0.0,,production
2016-09-01,Well-C1,South Andaman,0.0,0.0,10.88261,10.88261,0.0,9.19691,0.0,0.0,0.0,,production
2016-09-02,Well-C1,South Andaman,0.0,0.0,10.88278,10.88278,0.0,9.14892,0.0,0.0,0.0,,production
2016-09-03,Well-C1,South Andaman,0.0,0.0,10.8802,10.8802,0.0,9.11433,0.0,0.0,0.0,,production
2016-09-04,Well-C1,South Andaman,0.0,0.0,10.8808,10.8808,0.0,9.10142,0.0,0.0,0.0,,production
2016-09-05,Well-C1,South Andaman,0.0,0.0,10.88218,10.88218,0.0,9.08129,0.0,0.0,0.0,,production
2016-09-06,Well-C1,South Andaman,0.0,0.0,10.88092,10.88092,0.0,9.044,0.0,0.0,0.0,,production
2016-09-07,Well-C1,South Andaman,0.0,0.0,10.87523,10.87523,0.0,9.01685,0.0,0.0,0.0,,production
2016-09-08,Well-C1,South Andaman,0.0,0.0,10.87567,10.87567,0.0,8.98759,0.0,0.0,0.0,,production
2016-09-09,Well-C1,South Andaman,0.0,0.0,10.88066,10.88066,0.0,8.97629,0.0,0.0,0.0,,production
2016-09-10,Well-C1,South Andaman,0.0,0.0,10.87828,10.87828,0.0,8.95578,0.0,0.0,0.0,,production
2016-09-11,Well-C1,South Andaman,0.0,0.0,10.88101,10.88101,0.0,8.95451,0.0,0.0,0.0,,production
2016-09-12,Well-C1,South Andaman,0.0,0.0,10.87672,10.87672,0.0,8.92281,0.0,0.0,0.0,,production
2016-09-13,Well-C1,South Andaman,0.0,0.0,10.87335,10.87335,0.0,8.89437,0.0,0.0,0.0,,production
2016-09-14,Well-C1,South Andaman,0.0,0.0,10.87699,10.87699,0.0,8.88767,0.0,0.0,0.0,,production
2016-09-15,Well-C1,South Andaman,0.0,0.0,10.88277,10.88277,0.0,8.85606,0.0,0.0,0.0,,production
2016-09-16,Well-C1,South Andaman,0.0,0.0,10.87889,10.87889,0.0,8.83878,0.0,0.0,0.0,,production
2016-09-17,Well-C1,South Andaman,0.0,0.0,10.87613,10.87613,0.0,8.82793,0.0,0.0,0.0,,production
2015-12-01,Well-E1,North Sumatera Offshore,24.0,219.29341958333333,192.18957041666667,27.103849166666667,71.46085520833333,8.557774375,318.37,48722.55,736.98,,production
2015-12-02,Well-E1,North Sumatera Offshore,24.0,217.10464354166663,190.31470833333333,26.789935208333333,67.98909541666667,9.076614791666668,349.66,53110.24,737.72,,production
2015-12-03,Well-E1,North Sumatera Offshore,24.0,215.271738125,188.9808045833333,26.290933541666668,71.85915916666667,8.583688333333333,352.55,53761.4,745.33,,production
2015-12-04,Well-E1,North Sumatera Offshore,24.0,213.6757422916667,187.9609225,25.714819791666667,70.504564375,8.386423333333333,372.09,59284.7,770.98,,production
2015-12-05,Well-E1,North Sumatera Offshore,24.0,212.13073520833333,187.02194,25.108795208333333,67.01441041666666,8.37811625,334.45,51571.83,727.27,,production
2015-12-06,Well-E1,North Sumatera Offshore,24.0,211.22852854166663,187.0723714583333,24.156157083333333,72.423506875,7.89346875,356.49,54832.72,748.85,,production
2015-12-07,Well-E1,North Sumatera Offshore,24.0,209.86630354166667,185.81189666666663,24.054406875,74.38091270833333,8.346496041666667,361.71,55786.96,763.98,,production
2015-12-08,Well-E1,North Sumatera Offshore,24.0,208.07867270833333,184.1314275,23.94724520833333,69.910693125,8.226480416666666,406.31,62594.94,808.52,,production
2015-12-09,Well-E1,North Sumatera Offshore,5.65833,207.5888186911509,184.40459835541583,23.1842203357351,73.22438250467894,7.709447011220625,97.79,15245.96,191.92,,production
2015-12-10,Well-E1,North Sumatera Offshore,0.0,220.54468,156.56424,63.98044,9.69294,37.69462,0.0,0.0,0.0,,production
2015-12-11,Well-E1,North Sumatera Offshore,0.0,226.23467,159.64399,66.59068,8.57583,40.13406,0.0,0.0,0.0,,production
2015-12-12,Well-E1,North Sumatera Offshore,0.0,231.20539,162.14554,69.05985,10.69172,42.57012,0.0,0.0,0.0,,production
2015-12-13,Well-E1,North Sumatera Offshore,0.0,235.40119,162.80231,72.59888,11.14661,46.19139,0.0,0.0,0.0,,production
2015-12-14,Well-E1,North Sumatera Offshore,0.0,240.02398,161.43058,78.5934,8.98769,52.27252,0.0,0.0,0.0,,production
2015-12-15,Well-E1,North Sumatera Offshore,0.0,244.59612,157.33034,87.26578,8.81214,61.04775,0.0,0.0,0.0,,production
2015-12-16,Well-E1,North Sumatera Offshore,0.0,253.41408,157.65883,95.75525,9.97265,69.57245,0.0,0.0,0.0,,production
2015-12-17,Well-E1,North Sumatera Offshore,0.0,262.17839,161.03186,101.14653,10.89734,74.99936,0.0,0.0,0.0,,production
2015-12-18,Well-E1,North Sumatera Offshore,0.0,267.45446,163.0198,104.43466,10.9381,78.327,0.0,0.0,0.0,,production
2015-12-19,Well-E1,North Sumatera Offshore,0.0,270.94927,164.35599,106.59328,11.22688,80.51006,0.0,0.0,0.0,,production
2015-12-20,Well-E1,North Sumatera Offshore,0.0,273.82417,165.41491,108.40926,10.65334,82.36431,0.0,0.0,0.0,,production
2015-12-21,Well-E1,North Sumatera Offshore,0.0,276.62307,166.43879,110.18428,9.34765,84.15921,0.0,0.0,0.0,,production
2015-12-22,Well-E1,North Sumatera Offshore,0.0,279.22967,167.3782,111.85147,9.951,85.81247,0.0,0.0,0.0,,production
